"id","profileName","text","date","title","rating","images","helpful","Size","Color"
"R3SCBXP385HA3E","siddhartha singh","The cap is good and it keeps me warm but the carhatt label just on the forehead kinda makes it awkward. and feel of that label is not that good. The cap is a bit common too so u cant be wearing this and feel like you have something exclusive. If you dont have these concerns its a great price at the price.","Reviewed in the United States on January 11, 2015","great cap but v common",4,"",0,"One Size","Black"
"RKCI1Y9JCTZA7","Mark","Good","Reviewed in the United States on January 25, 2021","Good",5,"",0,"One Size","Black"
"R2JVZBVB4Q3O8S","Amazon Customer","Like everything","Reviewed in the United States on December 28, 2020","Size and comfort",5,"",0,"One Size","Black"
"R2MUGDCG2EQ69R","Stephen Roth","Fits as would expect quality good just like any other Carhartt products own. Good price fast, got it day sooner then expected.","Reviewed in the United States on December 26, 2019","Great Carhartt product",5,"",0,"One Size","Black"
"R1USUBLZQ3JLWX","Young","Check out me fishing at Whisker Whippers on YouTube and Instagram to see this keeping my noggin warm while I catch fish","Reviewed in the United States on December 11, 2019","Keeps your done warm",5,"",0,"One Size","Brown"
"R39IAOPEYYXUV8","Sheldon Johnson","Great product","Reviewed in the United States on December 28, 2020","Quality",5,"",0,"One Size","Black"
"RCQVB7LN8WHH","Hope Decker","Nice heavy, warm hat for the winter","Reviewed in the United States on September 19, 2020","Warm",5,"",0,"One Size","Black"
"R11KN1ZQZ7SYOL","Emma Ehrke","Great Christmas present for my boyfriend. He opened my amazon package so he got it early. Says it’s a nice sturdy warm hat!","Reviewed in the United States on December 12, 2019","Nice warm hat",5,"",0,"One Size","Black"
"R3SLJMJM8GVO26","S.I.","I wasn't sure how this beanie would fit, but after trying it on I noticed the fit is true to size and a bit tight. Loosens up after being worn. Want more in other colors!","Reviewed in the United States on April 12, 2019","Rugged Beanie that fits well",5,"",0,"One Size","Black"
"RAGYCSG59370D","Patricia A Gardner","This is a very nice, high quality hat that is also cute and warm. I really love it.","Reviewed in the United States on February 25, 2020","High quality hat",5,"",0,"One Size","Brown"
"R8MJLW8WN15E1","Court","Its a nice warm hat. Have to hand wash it but its worth the effort to not have frostbitten ears.","Reviewed in the United States on January 19, 2020","Hat",5,"",0,"One Size","Brite Lime"
"R37WYXUEBHIQJ6","Heather Crosetti","Perfect fit","Reviewed in the United States on December 27, 2020","Fits like a glove, except it's a hat",5,"",0,"One Size","Black/White"
"R9NV5X5439XTS","Sam Kelsey","Very well made.","Reviewed in the United States on November 28, 2020","Buy it",5,"",0,"One Size","Black"
"R29WMSUOELIPWM","Anna","Love fit and color","Reviewed in the United States on November 4, 2020","Very large if you have a small head",5,"",0,"One Size","Brown"
"REYLRAQO9L4B8","Arthur","I was skeptical of buying this due to some reviewers saying that they got knock offs.  I was pleasantly surprised that this wasn't the case for me.  The item shipped fast and packaged nicely.  I would definitely recommend this to anyone looking to keep warm.","Reviewed in the United States on November 23, 2017","The item shipped fast and packaged nicely. I would definitely recommend this to anyone looking ...",5,"",0,"One Size","Black"
"R1KX1GUSQDZDIH","Myranda S","Very nice","Reviewed in the United States on December 24, 2020","Looks exactly like picture. Warm.",5,"",0,"One Size","Black"
"R28SDEW9B7V26P","Melissa Herrera","Great","Reviewed in the United States on January 23, 2021","Great",5,"",0,"One Size","Black"
"R36JRFYBN5FOYQ","Cheryl Easter","Comfort warmth and softness","Reviewed in the United States on November 4, 2020","Great quality",5,"",0,"One Size","Black"
"R23BAGNDYDBXSG","Joshua","Too much space in the top of the hat/ too big of brim for the size. Great if you have lots of hair","Reviewed in the United States on February 2, 2019","A bit big",4,"",0,"One Size","Black"
"R15VY5FCVWU1ZB","DiorDoesit","All my hair fits under this cap,. May flatten your hair but not to ruin your style. Super comfy , non-drying","Reviewed in the United States on January 4, 2020","Big natural curls ? This hat is for you",5,"",0,"One Size","Dark Brown/Sandstone"
"R1QX6NUZRDXFNM","Lacy ","Love itttt","Reviewed in the United States on December 25, 2020","Comfy",5,"https://images-na.ssl-images-amazon.com/images/I/71XI6bF83kL.jpg",0,"One Size","Black/White"
"R1070YXCAUE20M","Sarah Black","Super cute! Would definitely recommend :)","Reviewed in the United States on September 27, 2020","New Favorite Beanie",5,"https://images-na.ssl-images-amazon.com/images/I/71OT81Tli4L.jpg",0,"One Size","Brown"
"R3FU409XZN6ART","Phil","I bought this for my son. He lives it.","Reviewed in the United States on January 10, 2020","No Surprises",4,"",0,"One Size","Dark Brown/Sandstone"
"RXT99USRAJJMA","Dude","Material is not as soft as other carhartt hats I own and hat is much more snug on the head than others as well","Reviewed in the United States on December 4, 2020","Not soft",3,"",0,"One Size","Black"
"R36TU3HGK260X","Amazon Customer","Nice color","Reviewed in the United States on December 23, 2020","Awesome",5,"",0,"One Size","Black/White"
"R3VE6LNJ0SS9YP","Patricia C","I've had this hat for two years and it's still my go-to. It's very comfortable, non-itchy, warm, and stylish. I have an average sized woman's head and I love the way it fits on me. I would highly recommend this hat for the price!","Reviewed in the United States on March 3, 2018","It's very comfortable, non-itchy",5,"",0,"One Size","Navy"
"RWF2Q6OAWPAYD","Kaleena C.","Warm, fits me well as i have very thick and long hair. Perfect color for dirty jobs as it hides dirt well.","Reviewed in the United States on December 15, 2019","Thick",5,"",0,"One Size","Dark Brown/Sandstone"
"RBYOKE8HZXODM","Jaime","Great quality and color!","Reviewed in the United States on October 26, 2020","Great quality",5,"",0,"One Size","Brown"
"R1ZCN56BKMRP0Y","Ashley","I bought it for myself and my husband  loves wearing it. (It does fit us both comfortably) Might have to buy another one :)","Reviewed in the United States on October 25, 2019","Great winter hat, you wont feel the wind",5,"",0,"One Size","Coal Heather"
"R6VJAVV1ROVXG","Monica G.","Is warm and soft nice color fit well high quality.","Reviewed in the United States on July 16, 2020","Find my color and  style a want",5,"",0,"One Size","Brown"
"R2UTF362E924PM","Antoine Holman","Super warm!","Reviewed in the United States on December 23, 2020","Perfect!",5,"",0,"One Size","Brite Lime"
"R1TZL61SD1SQVW","Mighty James","Love these hats, i buy them for the family to keep us warm throughout the winter months. I typically end up breaking a sweat","Reviewed in the United States on October 24, 2019","Snugg as a bug in a rug.",5,"",0,"One Size","Navy"
"R28BI6NS14W6H4","Oliver","THE BEST BEANIE OUT THERE!!! Used in Tahoe, skiing, sledding and doing almost everything 0-35 degree weather! Kept me extremely warm!! Comfortable and conforms to your head very well. Stretched perfectly too! The Lululemon of beanies","Reviewed in the United States on February 20, 2019","Lululemon of beanies!",5,"",0,"One Size","Black"
"R3DOFNR435O4H5","cheychalai","I love this beanie I wear it all the time it fits perfect and it's my favorite beanie!","Reviewed in the United States on February 25, 2020","Love it!",5,"",0,"One Size","Brown"
"R18KHUEJFMWWQ7","devona h.","Fits great pretty warm. Hope doesnt get small after washing.","Reviewed in the United States on January 20, 2020","Quality",4,"",0,"One Size","Black/White"
"R28FSEYOATIA1E","Alberto Urdaneta","Fits perfect","Reviewed in the United States on December 22, 2020","Love it!!",5,"",0,"One Size","Black"
"R8ZZOC2808JO0","Reed Etnoyer","Hfvjhh","Reviewed in the United States on January 19, 2021","Hgji",5,"",0,"One Size","Black"
"R20M0QM5NFVH19","Hannah","My son loves this hat. I like the bright color; I can always find him on the tubing hill!","Reviewed in the United States on February 5, 2020","Great fit and color",5,"",0,"One Size","Brite Lime"
"R15CAGQ37GVPGA","Birdie","Love the look.","Reviewed in the United States on November 13, 2020","Great beanie",5,"",0,"One Size","Navy"
"RNSKW6B67YIB","Sleepy Joe","Great for teens who will only wear hats if they look cute, and this does and is perfect for a cold day too!","Reviewed in the United States on November 15, 2019","Affordable, trendy, and most important, WARM!",5,"",0,"One Size","Deep Winter White"
"R336R7SHS3QC3V","Amazon Customer","Love! New hat for fall!","Reviewed in the United States on October 9, 2020","Everything I was looking for",5,"https://images-na.ssl-images-amazon.com/images/I/71NkO-gD5KL.jpg",0,"One Size","Coal Heather"
"R13OS742UKI5B9","Christopher Stanek","Seems like good quality, it’s not winter, so can’t tell how warm it is, but it was a good deal","Reviewed in the United States on May 3, 2019","Good price",4,"",0,"One Size","Navy"
"RIZFR9O9LQBXN","Daniel Nesbitt","Perfect. Made in USA!","Reviewed in the United States on October 24, 2020","Made in America",5,"",0,"One Size","Dark Brown"
"R2NAUKQZ70XXR8","yomhara esquer","I really like this benny keeps me warm !","Reviewed in the United States on December 18, 2019","Great benny",4,"",0,"One Size","Black"
"RBBGPLZ662XPG","Laura","It looks like it’s meant for a child’s head, but it is so well fitting, honestly the best beanie I own","Reviewed in the United States on December 31, 2019","Best beanie ever",5,"",0,"One Size","Coal Heather"
"R1N8QMF5C5I321","Matthew C. Borda","Great hats. Warm, comfortable, and durable. Slightly small for my big head, but they stretch nicely without getting messed up.","Reviewed in the United States on January 13, 2020","Warm and comfortable",5,"",0,"One Size","Dark Brown/Sandstone"
"RXYJL2VW4Y84V","Jennifer Fravel","It's a men's hat, but who cares!  Paid $2-3 dollars for it, and it keeps my head warm consistently every winter in Chicago!  I work downtown and walk to work everyday, and this is wonderful to have.  Wouldn't recommend anything else!","Reviewed in the United States on April 28, 2018","and this is wonderful to have",5,"",1,"One Size","Black"
"R2EG14HPO6F24P","Farmhouse, fur babies, future retirement","I am not sure if the beanies will fit but they look like they will. The color is just s little ‘off’ compared to the jacket.","Reviewed in the United States on November 28, 2018","Good for the price",4,"",0,"One Size","Brown"
"RE1YXZ8S335XA","Alexandra Clymer","Very cute and warm","Reviewed in the United States on October 25, 2020","Cute & Functional",5,"",0,"One Size","Black/White"
"R33OGSH1JZ1J84","Jennifer Martinez","Nice","Reviewed in the United States on January 16, 2021","Good quality",5,"",0,"One Size","Black"
"RFEW67GT87QSI","matt ramos","Product is extremely comfortable and warm","Reviewed in the United States on September 29, 2020","Quality",5,"",0,"One Size","Black"
"R27C1POST5A78F","jackson","Perfect","Reviewed in the United States on January 17, 2021","Very good",5,"",0,"One Size","Brown"
"R372L928QZBZZB","Kavita L.","This is a good hat without any doubt. With the only problem being that it’s one size fits all. My husband has a big head and it’s still kind of loose for him.","Reviewed in the United States on March 3, 2018","Warm and good hat. Big in size.",4,"",0,"One Size","Coal Heather"
"R2P8QR1ZQJSQEY","Natalie Collins","Bought this for my 14 year old daughter and she loves it!! Super cute & good quality!!","Reviewed in the United States on March 14, 2020","Cute hat!",5,"",0,"One Size","Black"
"RE3TKGL6GNYTL","Order","pulls up on the top a little too much","Reviewed in the United States on December 17, 2019","Does the job",4,"",0,"One Size","Black"
"R27S04HDD6ABMB","Uptown1820","Perfect hat carhartt is a good brand currently still wearing and had been washed and still has original shape and fit","Reviewed in the United States on January 7, 2020","Winter hat keeps me extremely warm",5,"",0,"One Size","Black"
"R2TJO2JI6AY5L9","Lisa Weigand","Love the style and fit and keeps me warm. Bought it for my husband and kept it for myself","Reviewed in the United States on February 2, 2020","Warm and cute",5,"",0,"One Size","Black/White"
"R11XN955CC7AMS","Zoey","good","Reviewed in the United States on January 15, 2021","good",5,"",0,"One Size","Black"
"R343PFK3APBZBL","edfan","I've liked Carhartt products a long time. Their coveralls let me change oil lying on a cold garage floor, their clothing generally is good quality at a premium but fair price. In this case, I'm disappointed. This cap will help keep you warm if it stays on - but it's ""slippery"" and doesn't fit a 7-1/4 hat size. It leaves a large empty space at the top even when you pull it down but the worst thing is that it slips constantly, slowly pulling up toward the crown until you're afraid to lean over for fear the hat will fall off. It might do for a child or a person with a small head. It doesn't stay on otherwise. It's quite cheap and the workmanship is fine. If your head is small enough, it might hold. Otherwise, you'll be constantly pulling at it to stay covered.","Reviewed in the United States on January 2, 2013","Decent quality, poor fit",3,"",0,"One Size","Bright Orange"
